date,1. open,2. high,3. low,4. close,5. volume
5/4/2016,447.8,452,440.78,450.61,5591
5/5/2016,445,451.89,444.15,446.63,3372
5/6/2016,446.12,463.0479,444.48,448.5,2637
5/7/2016,459.89,463.97,447.03,458.48,5595
5/8/2016,457.76,463,455.41,458.07,2035
5/9/2016,459,465.0703,455.95,458.21,1380
5/10/2016,460.5,464.8342,449.49,460.82,3599
5/11/2016,449.5,463,447.38,451.62,5792
5/12/2016,453.54,457.99,448.09,452.91,3396
5/13/2016,454.44,457.98,448.88,455.2,3503
5/14/2016,453.3728,457.75,450,455.91,2882
5/15/2016,455.63,463,453.51,455.57,1435
5/16/2016,458,461.98,450.9,457.56,1715
5/17/2016,453.9751,458,449,454,3304
5/18/2016,453.5,456.69,443.8009,453.08,3588
5/19/2016,448.13,455.68,432.3333,452.92,2826
5/20/2016,432.35,453.85,422.0072,436.3,6168
5/21/2016,436,444.41,418.1751,442.72,3573
5/22/2016,435.3557,450,420,443.31,2034
5/23/2016,434.17,444.98,430,438.8,2423
5/24/2016,441.27,449,436.4,442.99,2714
5/25/2016,446.99,453.35,441,443.97,3137
5/26/2016,449.106,454.9583,444.26,448.7,3728
5/27/2016,452.0156,477.8144,446.8,452.07,4152
5/28/2016,466.0355,520.9928,452.07,472.05,12926
5/29/2016,491,551,468,519.41,13231
5/30/2016,529.842,542.4342,485,517.84,8543
5/31/2016,538,549,510.01,527.64,6503
6/1/2016,530,548.5,515,531.84,12455
6/2/2016,534.453,542.87,525.49,536.95,5597
6/3/2016,537,579,529.13,538,4458
6/4/2016,565.1321,592.1426,535.74,569.94,9259
6/5/2016,573,588.71,558.54,573.8,6355
6/6/2016,577.01,586.01,566,573.91,5574
6/7/2016,584.01,589,560.102,584.5,4748
6/8/2016,578,594.44,563,577.54,6797
6/9/2016,580,584.25,567.6265,583.03,3351
6/10/2016,576,583.1,572.97,575.01,3858
6/11/2016,579.13,597,572,578.01,3617
6/12/2016,597.0011,682.952,575.93,610,4791
6/13/2016,666.8801,700.6387,603.21,672.13,15191
6/14/2016,692.0098,725,585.0306,704.49,18847
6/15/2016,672.5026,704.5,655,685.25,11189
6/16/2016,691.9639,774.7674,672.12,695,7227
6/17/2016,764.0142,773.07,686.9443,766.62,21150
6/18/2016,746.9749,788.8721,705.037,745.22,16716
6/19/2016,757.9023,778.85,723.02,754.83,6724
6/20/2016,763.4057,766.9839,720.1038,761.44,3923
6/21/2016,723.0036,763.99,639.702,730.85,11291
6/22/2016,667.9162,728.18,580.0227,667.54,35784
6/23/2016,592.296,677.63,555.1,601.3,19526
6/24/2016,634.6789,687.4718,540.17,624.91,26737
6/25/2016,665,710,620.82,661.71,17578
6/26/2016,668.693,684.45,616.381,659.86,7382
6/27/2016,630,662.9,608.64,630.16,6400
6/28/2016,656.6667,661.1999,618.03,657.5,9413
6/29/2016,648.438,665.51,616.6,646.08,6113
6/30/2016,637.3485,683.22,621.09,634.11,9998
7/1/2016,671,690.321,628.06,667.95,8195
7/2/2016,674.8999,707.0676,659.71,674.86,6892
7/3/2016,705,706.99,641.51,702.48,6347
7/4/2016,661.0044,704.99,635,658.27,8363
7/5/2016,681.8,682.35,640.1,680.35,4855
7/6/2016,665.003,682.36,661.57,668.94,3446
7/7/2016,676.0771,680.5985,594.0094,674.7,5288
7/8/2016,638.6094,678.43,605.5,638.19,13516
7/9/2016,665.001,669.65,623,663,7496
7/10/2016,652,663.99,626,647.78,6442
7/11/2016,650,664.48,636.8,648.76,2873
7/12/2016,648.02,678,639.31,649.32,3461
7/13/2016,666.6667,678,646.05,663.52,4601
7/14/2016,655.25,669.97,651,655.06,6903
7/15/2016,659.51,677.98,650.01,659.1,2689
7/16/2016,668.4,672.8,658.41,664.6,3450
7/17/2016,666.5743,690,655,662.45,1921
7/18/2016,685,686.687,661.35,679.54,3990
7/19/2016,676.953,682.21,666.12,672.1,3369
7/20/2016,676.34,677.42,661.555,673.48,2171
7/21/2016,666.12,675,659.8626,667.03,3595
7/22/2016,663.9927,670.0173,641.3155,663.99,3079
7/23/2016,647.595,666.3,644.121,649.95,5469
7/24/2016,654,667.091,646,655.52,1895
7/25/2016,665,665,650.38,661.47,1699
7/26/2016,653.0256,662.0185,639.507,654.96,3456
7/27/2016,651.666,661,642,651.24,3913
7/28/2016,656.3,659.98,646.31,653.48,2733
7/29/2016,658.1,661.94,652.41,653.07,2059
7/30/2016,661.22,661.22,652.001,654.61,1424
7/31/2016,656.2516,657.5,616.9463,654.67,1546
8/1/2016,621.0963,654.71,602.0871,623.83,6507
8/2/2016,605.0144,630,462.9611,606.35,11310
8/3/2016,531.5882,613.03,465.28,540,26068
8/4/2016,566.2311,595.3415,521,563.42,17248
8/5/2016,581.0949,585.0194,552,576.13,9044
8/6/2016,575.0544,591.9629,562,572.5,5729
8/7/2016,586.344,624.9898,562.56,589.48,7200
8/8/2016,602.0001,613.3465,582.12,592.47,3493
8/9/2016,598,625.2997,583.58,591.88,4617
8/10/2016,602,619,579.43,582.75,4367
8/11/2016,597.885,605.5125,580.01,590.27,6186
8/12/2016,589.01,603.21,582.6286,585.22,3289
8/13/2016,587.046,592.0192,580.47,585.91,2484
8/14/2016,585.6138,589.98,561.0029,583.52,2032
8/15/2016,567.9909,598.825,556.24,568.76,5567
8/16/2016,563.7222,583.89,554.9,565.55,5256
8/17/2016,576.5202,580,563,574.99,5303
8/18/2016,572.289,578.201,566,570.91,4528
8/19/2016,575.7295,576.9763,562.9858,571.49,4328
8/20/2016,575,584.0511,552.3,572.91,5005
8/21/2016,582,585.05,568.52,577.88,2611
8/22/2016,580.875,594.99,576.01,577.55,1989
8/23/2016,585.263,595,572.5,582.78,5957
8/24/2016,585.04,589.8106,576,580.23,4606
8/25/2016,580.38,582.99,573,577.58,3469
8/26/2016,575,585.9225,571.16,575.71,4711
8/27/2016,577.689,582.46,565.0056,578.78,3816
8/28/2016,571.898,579.09,562.9858,568.31,3777
8/29/2016,574.172,589,566.8,573.2,2560
8/30/2016,576.8,584.32,568.6,571.5,2911
8/31/2016,581.17,581.8383,568.55,575.91,5026
9/1/2016,573.81,577.5775,568.4,570.75,4561
9/2/2016,574.3409,598.61,566.86,571.05,3822
9/3/2016,578.2274,614.998,560.33,572,5137
9/4/2016,608,620,569.01,595.01,5733
9/5/2016,613.4641,615.0069,590.88,603.72,5046
9/6/2016,611.3969,616.8929,592.46,603.48,4525
9/7/2016,615.8502,623.9,601,608.16,4995
9/8/2016,619.0221,635.6916,604.7,615.16,5154
9/9/2016,632.34,634.9,611.66,625.67,4829
9/10/2016,627,630,612.93,622.01,3462
9/11/2016,628,635.95,591.664,621.65,2381
9/12/2016,610.5137,628.99,594.63,606.32,5948
9/13/2016,612,620.6,602,608.04,4241
9/14/2016,614.001,618.3005,603.28,607.46,3841
9/15/2016,613.109,616.6258,605.98,608.5,3421
9/16/2016,612.6,614.4898,602.3,606.71,3465
9/17/2016,610.466,612.0198,603.5,605.69,2822
9/18/2016,609,617.47,601.1,604.1,1420
9/19/2016,614,614.7198,601.97,608,1601
9/20/2016,608.9795,617.025,602.9938,608.72,3285
9/21/2016,602.9963,608.88,593.203,600.94,3365
9/22/2016,597.5,601.01,592.1,595.46,4103
9/23/2016,597.15,605.3136,592.5,595.41,3031
9/24/2016,604.131,607.969,593,601.42,4233
9/25/2016,603.0247,605,597.76,599.33,1288
9/26/2016,601.5,610,596,598.98,1412
9/27/2016,609.9416,610.9771,596.1,606.47,4347
9/28/2016,606.6178,608.37,600.02,604.26,3228
9/29/2016,604.2,608.7,601.41,603.95,2383
9/30/2016,607.2633,612,601,605.6,2943
10/1/2016,611.5051,617,603.15,608.23,2922
10/2/2016,615.3232,615.6673,607.5005,612.98,1667
10/3/2016,611.3481,614.85,605,608.6,1655
10/4/2016,611.4415,613.7846,606.6,611.16,2467
10/5/2016,612.225,617,604.99,607.19,3437
10/6/2016,613.059,616.3595,605.76,608.49,2753
10/7/2016,612.2006,621.8872,607.09,610.25,2294
10/8/2016,619.8699,623.7214,607.52,614.88,4283
10/9/2016,621.3,621.3235,612.5,614.34,1122
10/10/2016,617.1,621.329,610,613.06,1440
10/11/2016,620,643.5,612.12,616,3262
10/12/2016,640.11,644,614.56,639,8439
10/13/2016,636.0103,642.65,628.76,634.5,2887
10/14/2016,639.1577,642.7128,630,634.02,2560
10/15/2016,640,646,630.45,638.2,3321
10/16/2016,641,646.6,635.25,635.96,1665
10/17/2016,642.2506,646.5524,635.18,638.97,2121
10/18/2016,640.5988,642,631.8088,636.91,4147
10/19/2016,637.0109,641.945,626.0443,635.95,3099
10/20/2016,631.2108,638.04,624.13,627.98,4653
10/21/2016,632.8491,636.3304,625,628.89,2168
10/22/2016,633.4175,670.1669,627.5,629,3679
10/23/2016,661.7636,668.0305,628.57,654.52,4702
10/24/2016,656.9833,659.0674,647.51,648.74,2667
10/25/2016,654.4381,665.5305,640,648.6,5055
10/26/2016,660.4423,685.1636,643,651.97,6741
10/27/2016,677.5559,688.8953,651.69,675.11,7347
10/28/2016,688.2781,694.7025,665.59,684.71,5243
10/29/2016,692.3352,724.4053,677.05,685.91,5058
10/30/2016,713.1427,717.99,684.89,711.13,5021
10/31/2016,701.9921,711.9333,687.8801,697.23,4644
11/1/2016,702.5052,744.423,683.6,697.01,6158
11/2/2016,734.5217,748.3568,695.38,726.6,7275
11/3/2016,747.6586,750.9602,674.2344,742,6484
11/4/2016,690.4545,745.19,670.32,685.22,12767
11/5/2016,705.4088,711.6046,681,702.7,5729
11/6/2016,708.6689,721.6197,694.71,703.46,2533
11/7/2016,711.7665,714.6104,697.92,709.93,2694
11/8/2016,705.1647,715.87,698.26,702.86,3588
11/9/2016,713.0974,743.0396,701.02,709.31,7050
11/10/2016,724.7218,740.86,705.45,721.5,10203
11/11/2016,716.7978,722.7733,707,714.47,5458
11/12/2016,718.5656,720.94,699.1363,716.39,3777
11/13/2016,704.9583,716.39,681.8465,702.28,3621
11/14/2016,702.1962,710.3416,683.23,700.38,6413
11/15/2016,705.0721,717.7076,697.14,703.82,7899
11/16/2016,713.0021,750.6822,703.05,711.06,6764
11/17/2016,743.3355,757.037,708.44,739.71,12434
11/18/2016,739.4049,754.7139,732.22,735.24,7130
11/19/2016,751.9246,758.3195,731.31,748.98,4615
11/20/2016,750.9016,756.8729,715.9158,750.75,2683
11/21/2016,734.7459,753.82,714,727.09,5711
11/22/2016,739.7699,750.9275,727.03,736.76,4521
11/23/2016,749.716,750.8913,730.27,749.22,5515
11/24/2016,742.0831,749.98,728.1624,740.18,4939
11/25/2016,737.5956,741.15,729,735.63,4347
11/26/2016,739.697,742.6077,721.9109,737.07,3680
11/27/2016,732.5112,737.7365,722.3,729.91,2539
11/28/2016,727.4988,735.4626,722.44,727.32,3627
11/29/2016,731.5364,735.1524,724.1,729.54,5016
11/30/2016,730.2313,745.0473,721,730.76,5771
12/1/2016,741.6958,754.8473,727,742.06,6671
12/2/2016,754.8218,782.1219,740.18,751.54,7043
12/3/2016,774.698,778.07,750.77,769.99,8412
12/4/2016,766.1296,771.5439,752.41,760.75,2992
12/5/2016,771.3187,772.6082,746.7886,762,3972
12/6/2016,753.4465,763.393,743,750.24,6466
12/7/2016,757.7333,770.5206,747.99,758.98,7184
12/8/2016,766.0273,773.1806,751.78,763.99,5071
12/9/2016,766.962,773.9439,762.29,766.84,5087
12/10/2016,771.6418,776.255,766.29,769.57,3042
12/11/2016,773.3326,774.9592,753.7002,772.28,2649
12/12/2016,768.0772,779.9352,764.01,768.97,1798
12/13/2016,778.7671,786.327,767.517,776.9,3226
12/14/2016,776.4942,793.27,765.1,775.35,5143
12/15/2016,778.1988,781.6344,770.74,777.09,2487
12/16/2016,777.0036,784.4603,771,775.89,3231
12/17/2016,782.2569,793.8724,771.24,781.32,3755
12/18/2016,793.504,794.5373,780.36,788.52,2571
12/19/2016,789.3253,794.9608,780,788.67,2774
12/20/2016,792.7151,803.841,787.01,791,4293
12/21/2016,800.0237,830.163,787.1,798.65,4786
12/22/2016,828.9734,869.1371,796.82,832.75,10337
12/23/2016,860.4443,919.6516,827.29,859.96,14241
12/24/2016,916.9935,920,858.93,914,17453
12/25/2016,893.5626,918.5,850.9066,892.61,7620
12/26/2016,895.99,916.49,859,890.67,5551
12/27/2016,904.2349,939.8567,888,897.1,4734
12/28/2016,934.0923,984.4308,891,930.34,9010
12/29/2016,980.2343,983.5253,929.49,976.47,13747
12/30/2016,971.0525,980.74,925.4698,969.58,9487
12/31/2016,958.945,970,931,959.54,11182
1/1/2017,964.9847,1008.4442,944.11,966.3,5380
1/2/2017,999.8731,1034.355,960.53,997.75,8682
1/3/2017,1019,1042.0054,990.01,1012.54,9507
1/4/2017,1037.098,1147.9826,999.99,1035.24,12891
1/5/2017,1133.9422,1159.0953,881.9821,1114.92,31165
1/6/2017,998.8579,1136.72,870.0298,1004.74,42266
1/7/2017,896.0414,1026.99,818.4479,893.89,33076
1/8/2017,906.9721,939.6378,812.28,906.2,23366
1/9/2017,916.4183,941.81,880,909.75,10680
1/10/2017,903.0092,915.8423,875,896.23,9583
1/11/2017,907.9555,927.8085,751.0369,905.05,16502
1/12/2017,781.8615,918.4,752.0178,778.62,39813
1/13/2017,804.9998,832.99,751.34,807.47,19893
1/14/2017,827.0286,836.0778,775,825.86,12770
1/15/2017,817.4732,837.76,804.9986,818.27,7514
1/16/2017,818.8356,834.4212,808,821.86,5028
1/17/2017,829.2043,908.9103,818.09,831.81,9229
1/18/2017,902.3025,912.0031,827,905.99,14501
1/19/2017,886.1989,915.99,851.74,887.7,12544
1/20/2017,900.3038,910,878.89,901.01,12036
1/21/2017,895.1077,928.5115,880,895.8,8142
1/22/2017,925.703,939.0617,894.1104,921.98,7575
1/23/2017,923.99,937.74,886.76,923.76,8717
1/24/2017,912.2214,927.57,884.2779,913.52,5904
1/25/2017,885.1456,923,881.48,885.47,10479
1/26/2017,892.7129,917.9928,884.5,893.43,6399
1/27/2017,916.0023,921.6574,892.86,914.83,6019
1/28/2017,917.4439,925.9977,908.01,918.02,5732
1/29/2017,918.9909,923.0022,911.8681,918.6,1582
1/30/2017,913,920,910.45,912.01,1706
1/31/2017,919.11,969.9679,910,919.99,4872
2/1/2017,967.7374,985.9768,917.5,963.99,11214
2/2/2017,982.994,1010,962,983.67,9216
2/3/2017,1007.997,1022.9938,973.12,1009.17,10221
2/4/2017,1015.8235,1039.9647,987.01,1016.99,12484
2/5/2017,1032.9898,1044.23,999.0056,1033.18,7180
2/6/2017,1008.5877,1034.6,1004.7,1011.07,4899
2/7/2017,1022.7218,1055.2788,1005.1,1023.99,6149
2/8/2017,1051.9971,1069.0595,1015.0227,1052.48,7433
2/9/2017,1050.5279,1077.9641,898.4621,1050.4,16806
2/10/2017,988.0732,1074.69,902.2867,986,27722
2/11/2017,994.0007,1010.68,950,996.08,11868
2/12/2017,1000.4955,1020,987.62,1012.4,5095
2/13/2017,996.5098,1011.97,975.8585,1000.73,3550
2/14/2017,995.0866,1018.995,975.1,1000.79,5749
2/15/2017,1011.1912,1019,987.97,1008.88,7436
2/16/2017,1011.5219,1045.0323,1000.97,1011.53,4037
2/17/2017,1039.427,1063.5753,1010.75,1032.7,7256
2/18/2017,1055.082,1070.0005,1031.98,1055.46,6952
2/19/2017,1059.219,1068.99,1045,1056.4,5145
2/20/2017,1058.0164,1094.9359,1039.07,1051.8,3581
2/21/2017,1092.1153,1133.5854,1044.39,1084,6089
2/22/2017,1126.9354,1138.962,1077,1124.62,9453
2/23/2017,1126.4304,1195.0203,1098.16,1130.01,13359
2/24/2017,1186.1027,1224.9732,1107.5844,1188.11,17755
2/25/2017,1187.912,1220,1091.1,1180.14,21898
2/26/2017,1152.9288,1188.9545,1127,1152.2,7287
2/27/2017,1179.0312,1198.9884,1133,1179.05,4773
2/28/2017,1196.521,1208.1048,1169,1194.64,6477
3/1/2017,1188.033,1234.4686,1176.27,1191.21,10275
3/2/2017,1231.1721,1279.5301,1188.3,1226.39,10825
3/3/2017,1258.4289,1294.959,1215,1257.6,11374
3/4/2017,1286.9764,1298,1235.0278,1285.33,10382
3/5/2017,1261.3253,1289.55,1230,1260,6804
3/6/2017,1279.8745,1287.0127,1240,1273,4511
3/7/2017,1274.7012,1285,1169.2175,1278.49,9191
3/8/2017,1231.1943,1281.62,1142.9676,1233.05,20080
3/9/2017,1146.5164,1245.49,1135.0699,1150.05,17761
3/10/2017,1192.8616,1364.6081,999.8214,1190.89,23265
3/11/2017,1110.0293,1350,975,1116.97,40156
3/12/2017,1173.9827,1232.3032,1106.51,1176.55,12120
3/13/2017,1224.382,1249.0004,1170.9,1226.62,13130
3/14/2017,1236.938,1259.9982,1215.43,1242.46,9157
3/15/2017,1247.9435,1267.5058,1226.5,1245.86,9752
3/16/2017,1255.1146,1265.1794,1119.347,1257.32,16093
3/17/2017,1166.0538,1258.96,1052.0452,1172.62,31253
3/18/2017,1069.9837,1173.23,934.9264,1071.02,36805
3/19/2017,971.2887,1099,944.36,969.4,33396
3/20/2017,1013.9688,1063.7,969.4,1017.97,17661
3/21/2017,1036.8813,1123.4153,1010.01,1035.96,16525
3/22/2017,1117.8853,1118.0311,986.2442,1114.39,22296
3/23/2017,1034.7766,1114.39,988,1037.56,19483
3/24/2017,1034.9726,1054.4,930.0912,1029.65,19641
3/25/2017,946.6547,1032,888.9632,929.06,30713
3/26/2017,971.8683,1008.4544,891.33,956.02,22213
3/27/2017,966.923,1046.402,937.52,960,18650
3/28/2017,1042.6168,1065.949,952.95,1039.92,16200
3/29/2017,1041.8823,1068.26,1007.9478,1043.99,15095
3/30/2017,1039.9107,1059.43,1008.16,1035.96,16685
3/31/2017,1040.5877,1094.9748,1017.14,1033.7,18763
4/1/2017,1078.138,1107.11,1031.43,1070.31,17901
4/2/2017,1094.9454,1139.985,1061.64,1083.94,20887
4/3/2017,1107.7791,1160.9883,1066.49,1078.01,22945
4/4/2017,1151.1381,1164.4419,1076.19,1144.77,20334
4/5/2017,1143.8689,1162.93,1113.4298,1143,16660
4/6/2017,1137.2067,1219.9157,1111,1134.58,18195
4/7/2017,1194.0698,1207.9873,1134.36,1190.85,17295
4/8/2017,1197.5637,1207.7495,1172.387,1190.66,10463
4/9/2017,1189.686,1227.3599,1166.66,1184.03,8578
4/10/2017,1216.4748,1228.9866,1173.98,1206.2,8697
4/11/2017,1219.4536,1246.1529,1195,1209.25,7402
4/12/2017,1235.2831,1240.2555,1198.02,1218.99,8805
4/13/2017,1227.0189,1239.9837,1160.9608,1212.17,11503
4/14/2017,1188.9453,1221.7055,1141,1172.91,11971
4/15/2017,1207.512,1217.9951,1142,1170.34,13111
4/16/2017,1193.952,1217.0007,1165,1173.45,4508
4/17/2017,1212.5576,1240.4941,1150,1162.31,8820
4/18/2017,1238.8829,1280.0996,1161,1176.54,11118
4/19/2017,1265.0206,1292.7588,1175.95,1202.58,10743
4/20/2017,1262.8951,1327.9983,1190,1203.98,12781
4/21/2017,1306.4875,1334.9383,1201.66,1234.19,11220
4/22/2017,1327.9162,1348.9481,1231.65,1243.61,10298
4/23/2017,1345.278,1366.8576,1199,1233.2,9747
4/24/2017,1352.1609,1357.7874,1223.42,1241.99,7929
4/25/2017,1346.6437,1380.6849,1234,1253.58,7976
4/26/2017,1372.9297,1412.9792,1251.07,1269,11146
4/27/2017,1398.6348,1448.8987,1265,1287.99,15699
4/28/2017,1439.3406,1450.0087,1285,1331.53,15267
4/29/2017,1413.3203,1438.0111,1299,1330.7,16119
4/30/2017,1424.6654,1442.7585,1316,1333,10649
5/1/2017,1435.0786,1585.0017,1315.68,1350.21,17039
5/2/2017,1529.7407,1614.6954,1341.22,1390.86,16140
5/3/2017,1562.0932,1628.8292,1388,1447.75,18485
5/4/2017,1615.5531,1699.4173,1431.02,1503.22,27587
5/5/2017,1603.9998,1664.011,1444.94,1537.23,40228
5/6/2017,1543.5081,1629.4115,1495,1514.9,29224
5/7/2017,1598.1372,1656.9695,1505,1558.02,27157
5/8/2017,1621.9847,1724.0357,1525,1554.01,29241
5/9/2017,1705.7018,1813.6663,1554.38,1649.54,37186
5/10/2017,1758.9771,1816.121,1616.05,1720.28,28142
5/11/2017,1799.8137,1901.0759,1682,1772.58,24105
5/12/2017,1857.6955,1892,1703.5193,1828.45,27650
5/13/2017,1735.6776,1832,1650,1691.51,26227
5/14/2017,1822.3169,1855.1932,1601.46,1776.89,17364
5/15/2017,1821.1838,1834.9834,1720.1437,1784,15268
5/16/2017,1774.3088,1800.1469,1682.56,1705.48,25189
5/17/2017,1790.9907,1897.7262,1641.22,1700.01,30541
5/18/2017,1872.7582,1947.9545,1670.01,1782.99,27696
5/19/2017,1941.9284,1994.0549,1766.33,1878.99,23036
5/20/2017,1966.5953,2074.822,1874.99,1958,23555
5/21/2017,2072.7746,2100.0731,1914,2013.99,22076
5/22/2017,2030.8419,2228.7535,1961.52,2017.55,22369
5/23/2017,2091.768,2244.7899,2001,2099.97,27228
5/24/2017,2242.9702,2447.6719,2088.45,2264.23,29363
5/25/2017,2388.51,2697.143,2075.0713,2420.29,52559
5/26/2017,2208.7074,2760.1,1927.7769,2292.53,62631
5/27/2017,2135.1328,2599.12,1538.4729,2279.82,78288
5/28/2017,1967.4178,2339.94,1846.5316,2042,53181
5/29/2017,2054.5675,2313.96,1974.7933,2178.81,31572
5/30/2017,2206.8636,2350,2050.7679,2292.1,30968
5/31/2017,2140.0981,2339.08,2006.1218,2203.51,29469
6/1/2017,2196.2465,2368.741,2154.28,2298.01,34590
6/2/2017,2320.9106,2456.39,2267.3532,2413.63,28453
6/3/2017,2412.5162,2489,2343.8124,2488.94,22514
6/4/2017,2459.9782,2584.34,2373.3567,2540.94,19903
6/5/2017,2483.5873,2635.1723,2460,2530.27,17993
6/6/2017,2634.761,2894.6987,2525.28,2698,43113
6/7/2017,2845.6896,2933,2562.1506,2880.74,45471
6/8/2017,2644.158,2893.28,2559.2796,2683.03,30326
6/9/2017,2786.1173,2851.0639,2613.13,2806,22621
6/10/2017,2812.5836,2905.3914,2759.6757,2822.32,19283
6/11/2017,2803.3454,2977.011,2783.9269,2899.99,20729
6/12/2017,2937.0006,2967.46,2299.876,2954.22,42749
6/13/2017,2567.8401,2980,2480.03,2667.06,48253
6/14/2017,2671.6508,2783.62,2270.3573,2703.02,43196
6/15/2017,2386.9683,2801,2005.284,2450,79343
6/16/2017,2374.9517,2516.2,2120,2424.91,56873
6/17/2017,2437.8519,2640.5275,2307.66,2484.68,29302
6/18/2017,2607.3481,2674.4,2408.0068,2630,30472
6/19/2017,2492.6401,2665,2460.62,2516.98,21307
6/20/2017,2585.1644,2785.9296,2480.96,2598,25486
6/21/2017,2668.7386,2783,2535.9907,2740,33551
6/22/2017,2625.1695,2789,2542.5767,2657.04,25181
6/23/2017,2674.2061,2740,2594.61,2713.48,16743
6/24/2017,2670.8234,2745,2447.7594,2685.05,23208
6/25/2017,2504.4271,2724.96,2357.9665,2557.66,31666
6/26/2017,2480.7901,2635.72,2173.3452,2502.03,45394
6/27/2017,2393.961,2550.03,2164.1629,2421.22,52233
6/28/2017,2509.9867,2565,2291,2565,37569
6/29/2017,2517.0763,2593,2389.9697,2559.9,27690
6/30/2017,2466.2934,2594.78,2401.8935,2541.59,18830
7/1/2017,2422.6626,2564.58,2283.5016,2465.49,22545
7/2/2017,2345.3979,2517.11,2293.9213,2412.41,21316
7/3/2017,2438.5066,2592.5952,2374.34,2504.37,23392
7/4/2017,2535.1682,2626.3501,2472.68,2550.47,16311
7/5/2017,2581.026,2639.47,2480.0276,2596.12,18590
7/6/2017,2600.0835,2623,2530.1,2602.9,17337
7/7/2017,2587.1222,2614,2423.6163,2600.39,22803
7/8/2017,2476.6354,2605,2420.9425,2501.46,19852
7/9/2017,2550.2025,2560.7503,2462,2550.07,12264
7/10/2017,2473.7593,2564.65,2236.5373,2502.28,28045
7/11/2017,2315.2294,2527.88,2181.97,2323.45,48108
7/12/2017,2282.6963,2399.5652,2191.317,2305.98,38963
7/13/2017,2376.7871,2408.84,2239.54,2388,31606
7/14/2017,2329.8224,2425.16,2134.0217,2339.99,28686
7/15/2017,2204.7655,2357.84,1971.2059,2213.37,47065
7/16/2017,1977.9305,2219.99,1829.9074,1970.51,62690
7/17/2017,1921.742,2222.7773,1830,1917.63,61838
7/18/2017,2221.2693,2388.1986,1910.57,2226,66812
7/19/2017,2299.3968,2408.9876,2164,2303.71,54917
7/20/2017,2249.6348,2926.3176,2223,2265.21,72424
7/21/2017,2850.4491,2938,2265.51,2875.03,64702
7/22/2017,2670.7401,2907.669,2611.39,2670,45755
7/23/2017,2847.0753,2882,2644.59,2832.71,33602
7/24/2017,2750.3669,2855,2640,2749.02,26362
7/25/2017,2769.9482,2800,2419.0464,2759.98,60093
7/26/2017,2562.1278,2775.79,2402.2865,2564.82,48287
7/27/2017,2525.2159,2695.3718,2400,2524.99,36606
7/28/2017,2669.5713,2841.6232,2509.63,2666.33,36742
7/29/2017,2785.4822,2825,2655.82,2777.01,27324
7/30/2017,2723.1132,2785.65,2616.063,2680.56,22669
7/31/2017,2750.9233,2882.5549,2569.69,2742.37,24426
8/1/2017,2855.4743,2931.1777,2612.835,2855.81,38411
8/2/2017,2736.1938,2929.17,2615,2731,28815
8/3/2017,2696.7028,2812.3391,2650,2703.51,19640
8/4/2017,2789.7044,2878.5749,2698.83,2793.37,18824
8/5/2017,2859.8276,3332.8589,2765.91,2855,36538
8/6/2017,3250.6128,3339.66,2848.32,3263.62,30656
8/7/2017,3231.7442,3431.9456,3146.1,3222.75,21118
8/8/2017,3399.3092,3482.6837,3186,3387.55,29323
8/9/2017,3408.4421,3490,3225.3054,3412.41,31202
8/10/2017,3335.2747,3446.8104,3178.72,3342.99,25505
8/11/2017,3418.9211,3679.7431,3311.17,3413.03,23217
8/12/2017,3634.9308,3896.7817,3390.67,3645.06,22445
8/13/2017,3866.1682,4228.1802,3586.95,3855.1,39613
8/14/2017,4039.8517,4297.5281,3841.71,4053.87,27370
8/15/2017,4314.4176,4429.4546,3777.4579,4306.23,47470
8/16/2017,4153.3086,4400,3800,4155.67,42784
8/17/2017,4370.1482,4489.0972,3926.06,4378.84,32882
8/18/2017,4261.9664,4480,3939.5676,4276.5,37749
8/19/2017,4085.3736,4368,3864.2917,4100,40472
8/20/2017,4149.1707,4190.2802,3900,4099.55,26084
8/21/2017,4073.0226,4125.95,3947.8646,4058.68,21547
8/22/2017,3997.3719,4110.0052,3590.7797,3987.52,36217
8/23/2017,4060.0413,4249.9046,3600,4085,40424
8/24/2017,4132.794,4365.1408,4051.94,4108.12,27457
8/25/2017,4317.5712,4453.7204,4082.57,4300.34,22794
8/26/2017,4353.6063,4449.98,4246.1286,4355.98,18995
8/27/2017,4347.2375,4397.6805,4232.43,4333.38,14374
8/28/2017,4332.6082,4396.4495,4166.8411,4337.68,16598
8/29/2017,4379.7865,4647.5503,4169.01,4379.99,22287
8/30/2017,4591.1706,4649.78,4336.26,4578.82,22009
8/31/2017,4570.2711,4745.4603,4479,4573.2,18774
9/1/2017,4713.3739,4900.5127,4566.66,4734.26,23889
9/2/2017,4893.1998,4949.3161,4300.2228,4921.7,51821
9/3/2017,4514.7686,4979.9,4328.2022,4599.9,37026
9/4/2017,4595.965,4700,4011.0469,4606.26,53188
9/5/2017,4186.414,4613.97,3893.4118,4277,57510
9/6/2017,4388.1316,4635.1805,4001.93,4396.52,39892
9/7/2017,4587.7805,4692.6139,4356.42,4605.8,32450
9/8/2017,4623.5028,4680.6707,4017.9881,4615,48053
9/9/2017,4295.0417,4679.97,4125.99,4312,39664
9/10/2017,4319.1127,4379.78,3962.2354,4308.72,30885
9/11/2017,4221.5531,4368.0384,4010,4226.22,31110
9/12/2017,4198.1803,4377.0221,4029.3944,4207.31,32580
